sr_no,time_posted_local,listing_sk,user_sk,category_l3_sk,listing_price,lower_bound,month_posted,outlier_flag,category_name_an
114890,10/06/20,6.37814E+18,7.78851E+18,olx|mea|ae|classifieds|cl|4,600,-1652.5,6,Normal,Category 4
114891,10/06/20,7.08414E+18,3.42022E+18,olx|mea|ae|classifieds|cl|7,400,-1652.5,6,Normal,Category 7
114892,10/06/20,8.9526E+18,1.29897E+18,olx|mea|ae|classifieds|cl|4,110,-1652.5,6,Normal,Category 4
114893,10/06/20,7.75064E+18,4.66484E+18,olx|mea|ae|classifieds|cl|16,30,-1652.5,6,Normal,All other
114894,10/06/20,2.63133E+18,7.3559E+18,olx|mea|ae|classifieds|cl|8,280,-1652.5,6,Normal,All other
114895,10/06/20,8.86809E+18,7.29607E+18,olx|mea|ae|classifieds|cl|4,100,-1652.5,6,Normal,Category 4
114896,10/06/20,1.986E+18,6.2421E+18,olx|mea|ae|classifieds|cl|8,500,-1652.5,6,Normal,All other
114897,11/06/20,1.52858E+18,1.13331E+18,olx|mea|ae|classifieds|cl|5,1950,-1652.5,6,Normal,Category 5
114898,11/06/20,5.46988E+18,8.08018E+18,olx|mea|ae|classifieds|cl|4,20,-1652.5,6,Normal,Category 4
114899,11/06/20,2.90929E+18,6.97976E+18,olx|mea|ae|classifieds|cl|2,100,-1652.5,6,Normal,Category 2
114900,11/06/20,3.63335E+18,8.49092E+18,olx|mea|ae|classifieds|cl|8,999,-1652.5,6,Normal,All other
114901,11/06/20,2.91675E+18,5.80036E+18,olx|mea|ae|classifieds|cl|9,400,-1652.5,6,Normal,All other
114902,11/06/20,2.65521E+18,7.03304E+18,olx|mea|ae|classifieds|cl|4,70,-1652.5,6,Normal,Category 4
114903,11/06/20,2.65718E+18,6.77468E+18,olx|mea|ae|classifieds|cl|4,300,-1652.5,6,Normal,Category 4
114904,11/06/20,9.07788E+18,7.55493E+18,olx|mea|ae|classifieds|cl|5,500,-1652.5,6,Normal,Category 5
114905,11/06/20,4.0468E+18,1.13665E+18,olx|mea|ae|classifieds|cl|4,10,-1652.5,6,Normal,Category 4
114906,11/06/20,3.94238E+18,8.13219E+18,olx|mea|ae|classifieds|cl|7,2500,-1652.5,6,Normal,Category 7
114907,11/06/20,5.67793E+18,6.49194E+18,olx|mea|ae|classifieds|cl|2,100,-1652.5,6,Normal,Category 2
114908,11/06/20,3.09937E+18,4.51642E+18,olx|mea|ae|classifieds|cl|1,125,-1652.5,6,Normal,Category 1
114909,11/06/20,4.30977E+18,7.3375E+18,olx|mea|ae|classifieds|cl|13,780,-1652.5,6,Normal,All other
114910,11/06/20,5.80767E+18,2.52305E+18,olx|mea|ae|classifieds|cl|12,380,-1652.5,6,Normal,All other
114911,11/06/20,7.42307E+18,2.37307E+18,olx|mea|ae|classifieds|cl|8,190,-1652.5,6,Normal,All other
114912,11/06/20,8.28708E+18,3.11971E+18,olx|mea|ae|classifieds|cl|9,1200,-1652.5,6,Normal,All other
114913,11/06/20,2.79265E+18,8.10236E+18,olx|mea|ae|classifieds|cl|15,300,-1652.5,6,Normal,All other
114914,11/06/20,8.98678E+18,1.90916E+18,olx|mea|ae|classifieds|cl|4,2200,-1652.5,6,Normal,Category 4
114915,11/06/20,9.16767E+18,8.48748E+18,olx|mea|ae|classifieds|cl|2,1700,-1652.5,6,Normal,Category 2
114916,11/06/20,8.44673E+18,3.73946E+18,olx|mea|ae|classifieds|cl|4,100,-1652.5,6,Normal,Category 4
114917,11/06/20,9.81189E+16,5.56681E+18,olx|mea|ae|classifieds|cl|2,30,-1652.5,6,Normal,Category 2
114918,11/06/20,4.30437E+18,8.57564E+18,olx|mea|ae|classifieds|cl|10,300,-1652.5,6,Normal,All other
114919,11/06/20,1.93517E+18,5.08045E+18,olx|mea|ae|classifieds|cl|2,1900,-1652.5,6,Normal,Category 2
114920,11/06/20,2.48853E+18,5.08045E+18,olx|mea|ae|classifieds|cl|2,2200,-1652.5,6,Normal,Category 2
114921,11/06/20,4.28829E+18,7.56886E+18,olx|mea|ae|classifieds|cl|1,4000,-1652.5,6,High Outlier,Category 1
114922,11/06/20,5.32495E+18,3.77377E+18,olx|mea|ae|classifieds|cl|4,600,-1652.5,6,Normal,Category 4
114923,11/06/20,4.68256E+18,3.39829E+17,olx|mea|ae|classifieds|cl|4,1000,-1652.5,6,Normal,Category 4
114924,11/06/20,4.19844E+18,6.19298E+18,olx|mea|ae|classifieds|cl|7,250,-1652.5,6,Normal,Category 7
114925,11/06/20,4.18505E+18,7.3125E+18,olx|mea|ae|classifieds|cl|7,600,-1652.5,6,Normal,Category 7
114926,11/06/20,5.55775E+17,4.22658E+18,olx|mea|ae|classifieds|cl|2,150,-1652.5,6,Normal,Category 2
114927,11/06/20,2.09637E+18,1.85567E+18,olx|mea|ae|classifieds|cl|4,750,-1652.5,6,Normal,Category 4
114928,11/06/20,3.53693E+18,6.48305E+18,olx|mea|ae|classifieds|cl|7,55,-1652.5,6,Normal,Category 7
114929,12/06/20,1.75142E+18,3.69484E+18,olx|mea|ae|classifieds|cl|11,60000,-1652.5,6,High Outlier,All other
114930,12/06/20,4.31014E+18,1.29426E+18,olx|mea|ae|classifieds|cl|10,70,-1652.5,6,Normal,All other
114931,12/06/20,8.43826E+18,5.08045E+18,olx|mea|ae|classifieds|cl|2,2200,-1652.5,6,Normal,Category 2
114932,12/06/20,4.62503E+18,7.30606E+18,olx|mea|ae|classifieds|cl|16,20,-1652.5,6,Normal,All other
114933,12/06/20,1.10147E+18,7.66745E+18,olx|mea|ae|classifieds|cl|11,200,-1652.5,6,Normal,All other
114934,12/06/20,1.60179E+18,8.81119E+18,olx|mea|ae|classifieds|cl|15,300,-1652.5,6,Normal,All other
114935,12/06/20,4.98156E+18,5.78167E+18,olx|mea|ae|classifieds|cl|5,830,-1652.5,6,Normal,Category 5
114936,12/06/20,4.62787E+18,7.16896E+18,olx|mea|ae|classifieds|cl|16,30,-1652.5,6,Normal,All other
114937,12/06/20,2.15386E+18,8.69444E+18,olx|mea|ae|classifieds|cl|4,150,-1652.5,6,Normal,Category 4
114938,12/06/20,6.66545E+18,1.11811E+18,olx|mea|ae|classifieds|cl|7,100,-1652.5,6,Normal,Category 7
114939,12/06/20,7.12049E+18,6.32708E+18,olx|mea|ae|classifieds|cl|3,150,-1652.5,6,Normal,Category 3
114940,12/06/20,3.33107E+18,5.51587E+18,olx|mea|ae|classifieds|cl|9,300,-1652.5,6,Normal,All other
114941,12/06/20,7.86622E+18,7.23956E+18,olx|mea|ae|classifieds|cl|2,100,-1652.5,6,Normal,Category 2
114942,12/06/20,3.17322E+18,9.11725E+18,olx|mea|ae|classifieds|cl|5,1900,-1652.5,6,Normal,Category 5
114943,12/06/20,7.96708E+18,6.7863E+18,olx|mea|ae|classifieds|cl|6,3500,-1652.5,6,High Outlier,Category 6
114944,12/06/20,7.52481E+17,6.61029E+17,olx|mea|ae|classifieds|cl|6,799,-1652.5,6,Normal,Category 6
114945,12/06/20,3.22502E+17,8.53104E+18,olx|mea|ae|classifieds|cl|13,40,-1652.5,6,Normal,All other
114946,12/06/20,3.21541E+17,8.3423E+18,olx|mea|ae|classifieds|cl|13,140,-1652.5,6,Normal,All other
114947,12/06/20,3.21319E+18,8.48748E+18,olx|mea|ae|classifieds|cl|2,900,-1652.5,6,Normal,Category 2
114948,12/06/20,7.45765E+18,6.68209E+18,olx|mea|ae|classifieds|cl|15,399,-1652.5,6,Normal,All other
114949,12/06/20,5.27981E+18,1.29426E+18,olx|mea|ae|classifieds|cl|16,40,-1652.5,6,Normal,All other
114950,12/06/20,9.05223E+18,3.27719E+18,olx|mea|ae|classifieds|cl|4,500,-1652.5,6,Normal,Category 4
114951,12/06/20,5.22232E+18,5.08045E+18,olx|mea|ae|classifieds|cl|2,1050,-1652.5,6,Normal,Category 2
114952,12/06/20,5.47873E+18,3.43304E+18,olx|mea|ae|classifieds|cl|8,25,-1652.5,6,Normal,All other
114953,12/06/20,2.22157E+17,5.82071E+18,olx|mea|ae|classifieds|cl|3,325,-1652.5,6,Normal,Category 3
114954,12/06/20,7.33329E+18,1.29426E+18,olx|mea|ae|classifieds|cl|10,110,-1652.5,6,Normal,All other
114955,12/06/20,1.73649E+18,3.53773E+18,olx|mea|ae|classifieds|cl|6,200,-1652.5,6,Normal,Category 6
114956,12/06/20,3.97365E+18,8.59591E+18,olx|mea|ae|classifieds|cl|13,100,-1652.5,6,Normal,All other
114957,12/06/20,6.49323E+18,4.95365E+18,olx|mea|ae|classifieds|cl|2,1650,-1652.5,6,Normal,Category 2
114958,13/06/20,8.61842E+18,1.59582E+18,olx|mea|ae|classifieds|cl|1,650,-1652.5,6,Normal,Category 1
114959,13/06/20,6.32899E+18,8.18611E+18,olx|mea|ae|classifieds|cl|4,25,-1652.5,6,Normal,Category 4
114960,13/06/20,3.43501E+18,7.47216E+18,olx|mea|ae|classifieds|cl|16,10,-1652.5,6,Normal,All other
114961,13/06/20,6.9107E+18,5.08045E+18,olx|mea|ae|classifieds|cl|2,950,-1652.5,6,Normal,Category 2
114962,13/06/20,3.13965E+17,6.43133E+18,olx|mea|ae|classifieds|cl|3,230,-1652.5,6,Normal,Category 3
114963,13/06/20,7.55882E+18,5.08045E+18,olx|mea|ae|classifieds|cl|2,2800,-1652.5,6,Normal,Category 2
114964,13/06/20,3.54598E+18,3.09235E+18,olx|mea|ae|classifieds|cl|8,100,-1652.5,6,Normal,All other
114965,13/06/20,2.90738E+18,9.22205E+18,olx|mea|ae|classifieds|cl|6,850,-1652.5,6,Normal,Category 6
114966,13/06/20,8.26848E+18,3.77377E+18,olx|mea|ae|classifieds|cl|4,600,-1652.5,6,Normal,Category 4
114967,13/06/20,8.26849E+18,1.12429E+18,olx|mea|ae|classifieds|cl|4,350,-1652.5,6,Normal,Category 4
114968,13/06/20,3.5412E+18,4.70544E+18,olx|mea|ae|classifieds|cl|8,70,-1652.5,6,Normal,All other
114969,13/06/20,3.54975E+18,7.39333E+18,olx|mea|ae|classifieds|cl|6,6750,-1652.5,6,High Outlier,Category 6
114970,13/06/20,6.48784E+18,8.02526E+18,olx|mea|ae|classifieds|cl|15,100,-1652.5,6,Normal,All other
114971,13/06/20,3.54877E+18,3.65051E+18,olx|mea|ae|classifieds|cl|6,3200,-1652.5,6,High Outlier,Category 6
114972,13/06/20,4.20927E+18,4.41303E+18,olx|mea|ae|classifieds|cl|6,1600,-1652.5,6,Normal,Category 6
114973,13/06/20,7.32567E+18,2.24012E+18,olx|mea|ae|classifieds|cl|10,875,-1652.5,6,Normal,All other
114974,13/06/20,8.74258E+18,6.15059E+18,olx|mea|ae|classifieds|cl|9,900,-1652.5,6,Normal,All other
114975,13/06/20,9.21139E+18,1.79414E+18,olx|mea|ae|classifieds|cl|7,150,-1652.5,6,Normal,Category 7
114976,13/06/20,1.98648E+17,3.70088E+18,olx|mea|ae|classifieds|cl|2,500,-1652.5,6,Normal,Category 2
114977,13/06/20,5.57204E+18,4.97585E+18,olx|mea|ae|classifieds|cl|3,30,-1652.5,6,Normal,Category 3
114978,13/06/20,6.77756E+18,5.38058E+18,olx|mea|ae|classifieds|cl|1,100000,-1652.5,6,High Outlier,Category 1
114979,13/06/20,3.14747E+18,6.57907E+17,olx|mea|ae|classifieds|cl|6,2000,-1652.5,6,Normal,Category 6
114980,13/06/20,4.68826E+18,7.68044E+18,olx|mea|ae|classifieds|cl|8,120,-1652.5,6,Normal,All other
114981,13/06/20,4.5406E+18,6.49479E+18,olx|mea|ae|classifieds|cl|14,280,-1652.5,6,Normal,All other
114982,13/06/20,6.80011E+18,8.08319E+18,olx|mea|ae|classifieds|cl|10,5500,-1652.5,6,High Outlier,All other
114983,13/06/20,5.99678E+18,2.87273E+17,olx|mea|ae|classifieds|cl|8,55,-1652.5,6,Normal,All other
114984,13/06/20,8.05801E+18,5.08045E+18,olx|mea|ae|classifieds|cl|2,1400,-1652.5,6,Normal,Category 2
114985,13/06/20,3.39531E+18,1.64764E+18,olx|mea|ae|classifieds|cl|8,100,-1652.5,6,Normal,All other
114986,13/06/20,5.20026E+18,5.54391E+18,olx|mea|ae|classifieds|cl|14,250,-1652.5,6,Normal,All other
114987,13/06/20,3.00613E+17,4.81563E+18,olx|mea|ae|classifieds|cl|16,20,-1652.5,6,Normal,All other
114988,13/06/20,8.82203E+18,2.59877E+18,olx|mea|ae|classifieds|cl|5,999,-1652.5,6,Normal,Category 5
114989,13/06/20,1.18024E+18,1.82576E+18,olx|mea|ae|classifieds|cl|6,2100,-1652.5,6,Normal,Category 6
114990,13/06/20,8.71153E+18,2.78698E+18,olx|mea|ae|classifieds|cl|4,65,-1652.5,6,Normal,Category 4
114991,13/06/20,8.7125E+18,3.52186E+18,olx|mea|ae|classifieds|cl|4,599,-1652.5,6,Normal,Category 4
114992,13/06/20,5.45879E+18,9.85963E+17,olx|mea|ae|classifieds|cl|7,250,-1652.5,6,Normal,Category 7
114993,13/06/20,8.18696E+18,2.38917E+18,olx|mea|ae|classifieds|cl|4,300,-1652.5,6,Normal,Category 4
114994,13/06/20,6.56511E+18,8.48525E+18,olx|mea|ae|classifieds|cl|13,150,-1652.5,6,Normal,All other
114995,13/06/20,5.70882E+18,5.78167E+18,olx|mea|ae|classifieds|cl|5,1899,-1652.5,6,Normal,Category 5
114996,13/06/20,5.27318E+18,1.91348E+18,olx|mea|ae|classifieds|cl|2,100,-1652.5,6,Normal,Category 2
114997,13/06/20,5.70108E+18,5.78167E+18,olx|mea|ae|classifieds|cl|5,250,-1652.5,6,Normal,Category 5
114998,13/06/20,7.36169E+18,4.30169E+18,olx|mea|ae|classifieds|cl|10,1300,-1652.5,6,Normal,All other
114999,13/06/20,6.36161E+18,3.89171E+18,olx|mea|ae|classifieds|cl|5,750,-1652.5,6,Normal,Category 5
115000,13/06/20,8.46388E+18,9.05768E+18,olx|mea|ae|classifieds|cl|7,1300,-1652.5,6,Normal,Category 7
115001,14/06/20,8.46288E+18,5.68834E+18,olx|mea|ae|classifieds|cl|7,125,-1652.5,6,Normal,Category 7
115002,14/06/20,7.99646E+18,3.14405E+18,olx|mea|ae|classifieds|cl|10,550,-1652.5,6,Normal,All other
115003,14/06/20,2.14103E+18,7.3671E+18,olx|mea|ae|classifieds|cl|9,1150,-1652.5,6,Normal,All other
115004,14/06/20,1.18714E+18,1.87587E+18,olx|mea|ae|classifieds|cl|4,700,-1652.5,6,Normal,Category 4
115005,14/06/20,3.86342E+18,4.50122E+18,olx|mea|ae|classifieds|cl|6,2299,-1652.5,6,Normal,Category 6
115006,14/06/20,3.86441E+18,8.25228E+18,olx|mea|ae|classifieds|cl|6,275,-1652.5,6,Normal,Category 6
115007,14/06/20,2.90561E+18,2.30493E+16,olx|mea|ae|classifieds|cl|8,1300,-1652.5,6,Normal,All other
115008,14/06/20,6.58462E+17,9.81887E+17,olx|mea|ae|classifieds|cl|2,1450,-1652.5,6,Normal,Category 2
115009,14/06/20,3.32479E+18,3.34906E+17,olx|mea|ae|classifieds|cl|5,550,-1652.5,6,Normal,Category 5
115010,14/06/20,1.19591E+17,4.46405E+18,olx|mea|ae|classifieds|cl|4,300,-1652.5,6,Normal,Category 4
115011,14/06/20,1.19585E+17,6.47213E+18,olx|mea|ae|classifieds|cl|4,150,-1652.5,6,Normal,Category 4
115012,14/06/20,7.53827E+18,8.15564E+18,olx|mea|ae|classifieds|cl|3,75,-1652.5,6,Normal,Category 3
115013,14/06/20,1.18151E+18,5.08045E+18,olx|mea|ae|classifieds|cl|2,1750,-1652.5,6,Normal,Category 2
115014,14/06/20,5.87408E+18,7.29237E+18,olx|mea|ae|classifieds|cl|14,100,-1652.5,6,Normal,All other
115015,14/06/20,8.70206E+18,4.82389E+17,olx|mea|ae|classifieds|cl|7,200,-1652.5,6,Normal,Category 7
115016,14/06/20,3.26265E+18,6.71445E+18,olx|mea|ae|classifieds|cl|13,200,-1652.5,6,Normal,All other
115017,14/06/20,7.90203E+18,3.53532E+18,olx|mea|ae|classifieds|cl|2,450,-1652.5,6,Normal,Category 2
115018,14/06/20,9.20776E+18,4.85586E+18,olx|mea|ae|classifieds|cl|2,50,-1652.5,6,Normal,Category 2
115019,14/06/20,6.61123E+17,6.78189E+18,olx|mea|ae|classifieds|cl|1,200,-1652.5,6,Normal,Category 1
115020,14/06/20,1.37345E+18,4.91124E+18,olx|mea|ae|classifieds|cl|6,3450,-1652.5,6,High Outlier,Category 6
115021,14/06/20,3.23332E+18,8.18051E+18,olx|mea|ae|classifieds|cl|4,550,-1652.5,6,Normal,Category 4
115022,14/06/20,7.79956E+16,6.67129E+18,olx|mea|ae|classifieds|cl|11,1250,-1652.5,6,Normal,All other
115023,14/06/20,4.07778E+18,2.87168E+18,olx|mea|ae|classifieds|cl|4,100,-1652.5,6,Normal,Category 4
115024,14/06/20,6.88252E+18,1.83386E+18,olx|mea|ae|classifieds|cl|3,1100,-1652.5,6,Normal,Category 3
115025,14/06/20,8.99585E+18,2.09606E+18,olx|mea|ae|classifieds|cl|14,9,-1652.5,6,Normal,All other
115026,14/06/20,7.45424E+17,6.72535E+18,olx|mea|ae|classifieds|cl|6,650,-1652.5,6,Normal,Category 6
115027,14/06/20,7.46158E+18,5.08045E+18,olx|mea|ae|classifieds|cl|2,1050,-1652.5,6,Normal,Category 2
115028,14/06/20,1.01368E+18,8.66527E+18,olx|mea|ae|classifieds|cl|16,100,-1652.5,6,Normal,All other
115029,14/06/20,7.03538E+18,6.72535E+18,olx|mea|ae|classifieds|cl|13,3100,-1652.5,6,Normal,All other
115030,14/06/20,7.03244E+18,2.5084E+18,olx|mea|ae|classifieds|cl|13,100,-1652.5,6,Normal,All other
115031,14/06/20,4.42907E+18,1.88378E+18,olx|mea|ae|classifieds|cl|1,130,-1652.5,6,Normal,Category 1
115032,14/06/20,6.2083E+18,5.63465E+18,olx|mea|ae|classifieds|cl|7,980,-1652.5,6,Normal,Category 7
115033,14/06/20,6.21308E+18,4.85058E+18,olx|mea|ae|classifieds|cl|7,300,-1652.5,6,Normal,Category 7
115034,14/06/20,8.36222E+18,2.59792E+18,olx|mea|ae|classifieds|cl|14,125,-1652.5,6,Normal,All other
115035,14/06/20,2.26697E+18,7.38847E+18,olx|mea|ae|classifieds|cl|4,175,-1652.5,6,Normal,Category 4
115036,14/06/20,4.72539E+18,3.28503E+18,olx|mea|ae|classifieds|cl|5,300,-1652.5,6,Normal,Category 5
115037,14/06/20,4.72818E+18,4.75131E+18,olx|mea|ae|classifieds|cl|5,110,-1652.5,6,Normal,Category 5
115038,14/06/20,7.79444E+18,5.24694E+18,olx|mea|ae|classifieds|cl|3,75000,-1652.5,6,High Outlier,Category 3
115039,15/06/20,4.07244E+18,3.34906E+17,olx|mea|ae|classifieds|cl|5,999,-1652.5,6,Normal,Category 5
115040,15/06/20,4.6816E+17,6.15059E+18,olx|mea|ae|classifieds|cl|9,810,-1652.5,6,Normal,All other
115041,15/06/20,4.06866E+18,3.34906E+17,olx|mea|ae|classifieds|cl|5,1350,-1652.5,6,Normal,Category 5
115042,15/06/20,7.82794E+18,6.3583E+18,olx|mea|ae|classifieds|cl|14,100,-1652.5,6,Normal,All other
115043,15/06/20,5.91345E+18,4.25109E+18,olx|mea|ae|classifieds|cl|5,2200,-1652.5,6,Normal,Category 5
115044,15/06/20,5.91147E+18,6.05745E+18,olx|mea|ae|classifieds|cl|5,200,-1652.5,6,Normal,Category 5
115045,15/06/20,1.54318E+18,4.74418E+18,olx|mea|ae|classifieds|cl|16,5,-1652.5,6,Normal,All other
115046,15/06/20,3.87839E+18,2.3074E+18,olx|mea|ae|classifieds|cl|2,900,-1652.5,6,Normal,Category 2
115047,15/06/20,4.52749E+18,2.3074E+18,olx|mea|ae|classifieds|cl|2,1300,-1652.5,6,Normal,Category 2
115048,15/06/20,6.33289E+18,8.08243E+18,olx|mea|ae|classifieds|cl|14,100,-1652.5,6,Normal,All other
115049,15/06/20,6.21809E+18,3.47271E+18,olx|mea|ae|classifieds|cl|8,1000,-1652.5,6,Normal,All other
115050,15/06/20,2.1359E+18,2.19343E+18,olx|mea|ae|classifieds|cl|5,1900,-1652.5,6,Normal,Category 5
115051,15/06/20,1.54134E+18,6.67319E+18,olx|mea|ae|classifieds|cl|16,40,-1652.5,6,Normal,All other
115052,15/06/20,4.17814E+18,1.26714E+18,olx|mea|ae|classifieds|cl|4,275,-1652.5,6,Normal,Category 4
115053,15/06/20,6.23367E+18,4.45446E+18,olx|mea|ae|classifieds|cl|2,950,-1652.5,6,Normal,Category 2
115054,15/06/20,6.37865E+18,5.44229E+17,olx|mea|ae|classifieds|cl|13,600,-1652.5,6,Normal,All other
115055,15/06/20,1.70265E+18,1.33822E+18,olx|mea|ae|classifieds|cl|6,2000,-1652.5,6,Normal,Category 6
115056,15/06/20,6.16791E+18,1.97527E+18,olx|mea|ae|classifieds|cl|3,199,-1652.5,6,Normal,Category 3
115057,15/06/20,1.53556E+18,5.40501E+18,olx|mea|ae|classifieds|cl|16,20,-1652.5,6,Normal,All other
115058,15/06/20,1.03999E+18,8.71393E+18,olx|mea|ae|classifieds|cl|10,4400,-1652.5,6,High Outlier,All other
115059,15/06/20,5.26487E+18,2.3074E+18,olx|mea|ae|classifieds|cl|2,2200,-1652.5,6,Normal,Category 2
115060,15/06/20,7.11534E+18,3.13334E+18,olx|mea|ae|classifieds|cl|12,325,-1652.5,6,Normal,All other
115061,15/06/20,2.12208E+18,2.3074E+18,olx|mea|ae|classifieds|cl|2,1300,-1652.5,6,Normal,Category 2
115062,15/06/20,4.3436E+18,6.43076E+17,olx|mea|ae|classifieds|cl|7,700,-1652.5,6,Normal,Category 7
115063,15/06/20,1.68977E+17,8.96626E+18,olx|mea|ae|classifieds|cl|8,3500,-1652.5,6,High Outlier,All other
115064,15/06/20,2.0667E+18,5.02297E+18,olx|mea|ae|classifieds|cl|4,850,-1652.5,6,Normal,Category 4
115065,15/06/20,3.35524E+18,7.69514E+18,olx|mea|ae|classifieds|cl|4,2200,-1652.5,6,Normal,Category 4
115066,15/06/20,2.72906E+18,4.46405E+18,olx|mea|ae|classifieds|cl|4,380,-1652.5,6,Normal,Category 4
115067,15/06/20,1.21576E+18,1.99064E+18,olx|mea|ae|classifieds|cl|2,700,-1652.5,6,Normal,Category 2
115068,15/06/20,8.4064E+18,6.11408E+18,olx|mea|ae|classifieds|cl|15,2200,-1652.5,6,Normal,All other
115069,15/06/20,6.98727E+18,8.08018E+18,olx|mea|ae|classifieds|cl|2,300,-1652.5,6,Normal,Category 2
115070,15/06/20,8.85406E+18,2.59885E+18,olx|mea|ae|classifieds|cl|2,350,-1652.5,6,Normal,Category 2
115071,15/06/20,3.15848E+18,3.67161E+18,olx|mea|ae|classifieds|cl|7,800,-1652.5,6,Normal,Category 7
115072,15/06/20,3.09083E+18,3.29114E+18,olx|mea|ae|classifieds|cl|4,300,-1652.5,6,Normal,Category 4
115073,15/06/20,8.41805E+18,1.01522E+18,olx|mea|ae|classifieds|cl|6,10,-1652.5,6,Normal,Category 6
115074,16/06/20,4.54606E+18,5.43215E+18,olx|mea|ae|classifieds|cl|2,200,-1652.5,6,Normal,Category 2
115075,16/06/20,1.69769E+18,2.94586E+18,olx|mea|ae|classifieds|cl|10,700,-1652.5,6,Normal,All other
115076,16/06/20,1.69291E+18,6.48305E+18,olx|mea|ae|classifieds|cl|10,110,-1652.5,6,Normal,All other
115077,16/06/20,5.2934E+17,6.44671E+18,olx|mea|ae|classifieds|cl|9,60,-1652.5,6,Normal,All other
115078,16/06/20,7.39773E+18,6.80891E+18,olx|mea|ae|classifieds|cl|4,300,-1652.5,6,Normal,Category 4
115079,16/06/20,7.3959E+18,7.50767E+18,olx|mea|ae|classifieds|cl|4,120,-1652.5,6,Normal,Category 4
115080,16/06/20,5.36477E+16,7.86227E+18,olx|mea|ae|classifieds|cl|11,1200,-1652.5,6,Normal,All other
115081,16/06/20,8.85105E+18,2.47961E+18,olx|mea|ae|classifieds|cl|6,100,-1652.5,6,Normal,Category 6
115082,16/06/20,3.68174E+18,5.12038E+18,olx|mea|ae|classifieds|cl|3,750,-1652.5,6,Normal,Category 3
115083,16/06/20,6.62342E+18,2.9827E+18,olx|mea|ae|classifieds|cl|5,70,-1652.5,6,Normal,Category 5
115084,16/06/20,6.62063E+18,3.34906E+17,olx|mea|ae|classifieds|cl|5,325,-1652.5,6,Normal,Category 5
115085,16/06/20,6.28692E+18,6.37728E+18,olx|mea|ae|classifieds|cl|7,950,-1652.5,6,Normal,Category 7
115086,16/06/20,1.30868E+18,9.05293E+18,olx|mea|ae|classifieds|cl|9,12000,-1652.5,6,High Outlier,All other
115087,16/06/20,7.44494E+18,2.37307E+18,olx|mea|ae|classifieds|cl|8,140,-1652.5,6,Normal,All other
115088,16/06/20,8.07776E+18,2.3014E+18,olx|mea|ae|classifieds|cl|8,190,-1652.5,6,Normal,All other
115089,16/06/20,7.21139E+18,2.14776E+18,olx|mea|ae|classifieds|cl|2,3000,-1652.5,6,Normal,Category 2
115090,16/06/20,5.81212E+18,6.49681E+18,olx|mea|ae|classifieds|cl|4,100,-1652.5,6,Normal,Category 4
115091,16/06/20,6.47094E+18,3.343E+18,olx|mea|ae|classifieds|cl|6,500,-1652.5,6,Normal,Category 6
115092,16/06/20,9.06231E+18,3.21974E+18,olx|mea|ae|classifieds|cl|8,100,-1652.5,6,Normal,All other
115093,16/06/20,9.06623E+18,8.84344E+18,olx|mea|ae|classifieds|cl|8,1600,-1652.5,6,Normal,All other
115094,16/06/20,2.4852E+18,6.9943E+18,olx|mea|ae|classifieds|cl|2,400,-1652.5,6,Normal,Category 2
115095,16/06/20,7.44596E+18,7.21996E+18,olx|mea|ae|classifieds|cl|6,1200,-1652.5,6,Normal,Category 6
115096,16/06/20,7.09379E+17,8.33962E+18,olx|mea|ae|classifieds|cl|11,90,-1652.5,6,Normal,All other
115097,16/06/20,2.39898E+18,2.88393E+18,olx|mea|ae|classifieds|cl|3,999,-1652.5,6,Normal,Category 3
115098,16/06/20,5.72139E+18,4.52359E+18,olx|mea|ae|classifieds|cl|2,999,-1652.5,6,Normal,Category 2
115099,16/06/20,2.55045E+18,5.3784E+18,olx|mea|ae|classifieds|cl|14,5,-1652.5,6,Normal,All other
115100,16/06/20,8.07679E+18,3.00904E+18,olx|mea|ae|classifieds|cl|9,650,-1652.5,6,Normal,All other
115101,16/06/20,9.68854E+17,6.49194E+18,olx|mea|ae|classifieds|cl|8,50,-1652.5,6,Normal,All other
115102,16/06/20,2.27541E+18,1.72751E+18,olx|mea|ae|classifieds|cl|4,650,-1652.5,6,Normal,Category 4
115103,16/06/20,9.65053E+17,3.43304E+18,olx|mea|ae|classifieds|cl|8,15,-1652.5,6,Normal,All other
115104,16/06/20,3.50088E+18,9.10659E+18,olx|mea|ae|classifieds|cl|13,135,-1652.5,6,Normal,All other
115105,16/06/20,6.36873E+18,7.56886E+18,olx|mea|ae|classifieds|cl|1,3000,-1652.5,6,Normal,Category 1
115106,16/06/20,8.98741E+18,3.71236E+18,olx|mea|ae|classifieds|cl|14,60,-1652.5,6,Normal,All other
115107,16/06/20,6.44421E+18,3.61234E+18,olx|mea|ae|classifieds|cl|4,350,-1652.5,6,Normal,Category 4
115108,16/06/20,8.80063E+18,1.70661E+18,olx|mea|ae|classifieds|cl|14,100,-1652.5,6,Normal,All other
115109,16/06/20,3.6341E+18,9.20314E+18,olx|mea|ae|classifieds|cl|2,1200,-1652.5,6,Normal,Category 2
115110,16/06/20,1.49816E+18,3.87564E+18,olx|mea|ae|classifieds|cl|8,100,-1652.5,6,Normal,All other
115111,16/06/20,2.29734E+18,9.20314E+18,olx|mea|ae|classifieds|cl|2,1300,-1652.5,6,Normal,Category 2
