time_posted_local,listing_sk,user_sk,category_l3_sk,listing_price,lower_bound,month_posted,outlier_flag,category_name_an
2023-03-09 23:19:00,353196,73714,cat002,63097,2265,8,Yes,Apartments
2023-03-09 23:20:00,112319,68767,cat004,49393,8311,2,Yes,Townhouses
2023-03-09 23:21:00,268230,62431,cat004,17700,4636,6,Yes,Commercial
2023-03-09 23:22:00,212205,41008,cat001,20347,705,6,Yes,Townhouses
2023-03-09 23:23:00,599006,64732,cat001,60673,8504,7,No,Apartments
2023-03-09 23:24:00,572595,93409,cat004,6625,6009,2,Yes,Townhouses
2023-03-09 23:25:00,736061,42306,cat002,74689,3245,2,No,Villas
2023-03-09 23:26:00,342792,46706,cat003,76343,5085,8,Yes,Apartments
2023-03-09 23:27:00,538162,95712,cat002,89666,7988,9,No,Townhouses
2023-03-09 23:28:00,985461,38752,cat002,66444,2242,9,Yes,Apartments
2023-03-09 23:29:00,607236,35827,cat001,26863,4477,10,Yes,Apartments
2023-03-09 23:30:00,368871,61048,cat003,92835,3752,4,Yes,Commercial
2023-03-09 23:31:00,194940,97074,cat003,3744,2241,5,No,Apartments
2023-03-09 23:32:00,759789,87776,cat004,54479,9319,9,Yes,Townhouses
2023-03-09 23:33:00,474474,71279,cat001,16363,2741,7,No,Apartments
2023-03-09 23:34:00,356925,53398,cat002,3553,2772,4,No,Villas
2023-03-09 23:35:00,975232,71128,cat003,36839,7198,8,Yes,Apartments
2023-03-09 23:36:00,661513,31303,cat002,7321,6837,5,Yes,Apartments
2023-03-09 23:37:00,944705,49344,cat001,36018,1080,6,No,Apartments
2023-03-09 23:38:00,690758,30484,cat004,46160,5674,4,No,Apartments
2023-03-09 23:39:00,436944,39819,cat004,13702,2849,7,No,Commercial
2023-03-09 23:40:00,705796,23584,cat003,61638,1037,9,No,Villas
2023-03-09 23:41:00,656407,88039,cat002,14090,4844,2,Yes,Commercial
2023-03-09 23:42:00,202889,18206,cat004,42746,9694,3,Yes,Commercial
2023-03-09 23:43:00,136580,35386,cat003,69557,6553,7,No,Villas
2023-03-09 23:44:00,603940,56353,cat003,24900,5971,7,No,Townhouses
2023-03-09 23:45:00,920072,65440,cat002,43128,8464,6,Yes,Villas
2023-03-09 23:46:00,321482,48001,cat004,83719,4871,7,Yes,Townhouses
2023-03-09 23:47:00,151758,58164,cat003,60243,7344,7,Yes,Villas
2023-03-09 23:48:00,286042,25117,cat003,73352,7538,10,Yes,Commercial
2023-03-09 23:49:00,562020,21578,cat002,75760,4692,11,Yes,Apartments
2023-03-09 23:50:00,308638,39219,cat002,33479,9780,5,No,Villas
2023-03-09 23:51:00,366128,51833,cat001,71545,9717,9,Yes,Apartments
2023-03-09 23:52:00,220749,23133,cat003,68339,5302,10,No,Villas
2023-03-09 23:53:00,648212,86267,cat004,91188,4689,1,Yes,Commercial
2023-03-09 23:54:00,556503,20190,cat001,80682,4062,5,No,Apartments
2023-03-09 23:55:00,911201,59671,cat004,14724,5242,2,Yes,Villas
2023-03-09 23:56:00,442413,69975,cat001,16388,6181,7,Yes,Commercial
2023-03-09 23:57:00,413947,80603,cat001,61286,3114,3,No,Commercial
2023-03-09 23:58:00,606498,53099,cat004,74227,2375,10,No,Villas
2023-03-09 23:59:00,733166,64085,cat003,56434,1152,3,Yes,Villas
2023-03-10 00:00:00,678965,67636,cat004,49871,4326,2,Yes,Apartments
2023-03-10 00:01:00,280591,32842,cat002,64211,2394,4,No,Apartments
2023-03-10 00:02:00,394377,35406,cat001,65167,5578,11,Yes,Villas
2023-03-10 00:03:00,381137,52816,cat003,61275,1373,1,No,Townhouses
2023-03-10 00:04:00,238687,46975,cat003,2416,4293,10,No,Townhouses
2023-03-10 00:05:00,582258,93290,cat002,4308,3877,7,No,Apartments
2023-03-10 00:06:00,653697,91164,cat004,78849,2283,8,No,Villas
2023-03-10 00:07:00,959913,34983,cat002,58674,5905,3,No,Apartments
2023-03-10 00:08:00,573596,80640,cat002,46878,7138,7,No,Commercial
2023-03-10 00:09:00,642561,21757,cat002,15515,9924,4,No,Villas
2023-03-10 00:10:00,780463,38082,cat003,75310,697,6,Yes,Apartments
2023-03-10 00:11:00,214468,58882,cat001,42965,8833,12,Yes,Villas
2023-03-10 00:12:00,675587,66418,cat004,33189,5545,7,No,Townhouses
2023-03-10 00:13:00,984208,18886,cat003,84133,5819,3,No,Commercial
2023-03-10 00:14:00,357516,48613,cat003,38479,5328,11,No,Commercial
2023-03-10 00:15:00,911285,67975,cat003,15462,9409,6,Yes,Townhouses
2023-03-10 00:16:00,871449,82590,cat003,28119,3800,3,No,Townhouses
2023-03-10 00:17:00,359359,36440,cat003,47227,7822,5,Yes,Townhouses
2023-03-10 00:18:00,211019,25473,cat003,30717,8112,10,No,Townhouses
2023-03-10 00:19:00,313320,52327,cat001,44132,3877,3,No,Commercial
2023-03-10 00:20:00,952991,54856,cat003,92100,5103,12,Yes,Commercial
2023-03-10 00:21:00,749907,92242,cat002,14668,5551,12,No,Commercial
2023-03-10 00:22:00,935616,61292,cat002,12863,539,2,Yes,Commercial
2023-03-10 00:23:00,671511,10787,cat002,82353,6070,3,Yes,Townhouses
2023-03-10 00:24:00,201472,63024,cat003,94100,565,10,No,Villas
2023-03-10 00:25:00,690209,73543,cat001,8915,9486,4,No,Townhouses
2023-03-10 00:26:00,751277,76999,cat004,77857,3726,9,Yes,Townhouses
2023-03-10 00:27:00,925956,27983,cat002,60870,8982,6,Yes,Townhouses
2023-03-10 00:28:00,185308,47935,cat001,89156,7320,6,Yes,Commercial
2023-03-10 00:29:00,524672,83755,cat003,86272,5102,3,Yes,Townhouses
2023-03-10 00:30:00,712672,10721,cat002,57912,1373,9,Yes,Villas
2023-03-10 00:31:00,193934,70920,cat002,15860,6021,2,Yes,Villas
2023-03-10 00:32:00,939765,52637,cat002,11963,3582,12,No,Apartments
2023-03-10 00:33:00,692413,53499,cat004,9742,7656,11,No,Commercial
2023-03-10 00:34:00,881594,94171,cat002,53789,705,10,No,Apartments
2023-03-10 00:35:00,617183,68335,cat001,13371,1002,7,Yes,Commercial
2023-03-10 00:36:00,683456,25078,cat001,10860,7686,12,Yes,Commercial
2023-03-10 00:37:00,128468,72083,cat002,57426,8283,10,Yes,Apartments
2023-03-10 00:38:00,435951,71415,cat002,62853,8774,2,No,Apartments
2023-03-10 00:39:00,886825,87780,cat004,63779,5702,9,No,Apartments
2023-03-10 00:40:00,919866,17310,cat002,51962,6711,10,No,Townhouses
2023-03-10 00:41:00,409121,16512,cat003,44065,5944,10,No,Apartments
2023-03-10 00:42:00,736253,70200,cat002,32799,9782,8,No,Villas
2023-03-10 00:43:00,283149,43847,cat002,65696,7605,12,No,Apartments
2023-03-10 00:44:00,173514,51011,cat002,3366,5950,4,Yes,Villas
2023-03-10 00:45:00,905074,63514,cat004,45272,7767,8,Yes,Townhouses
2023-03-10 00:46:00,356402,17826,cat004,56315,8221,7,Yes,Commercial
2023-03-10 00:47:00,746514,31861,cat004,80555,1052,6,No,Villas
2023-03-10 00:48:00,467714,58907,cat001,21410,999,1,Yes,Townhouses
2023-03-10 00:49:00,937898,38721,cat001,48070,8675,8,Yes,Apartments
2023-03-10 00:50:00,355027,19085,cat003,29220,1748,7,No,Townhouses
2023-03-10 00:51:00,263871,14411,cat004,57137,6108,1,Yes,Apartments
2023-03-10 00:52:00,314012,24602,cat001,56329,1446,12,Yes,Apartments
2023-03-10 00:53:00,355311,76744,cat001,68741,4202,4,No,Apartments
2023-03-10 00:54:00,573040,57321,cat002,95390,3094,11,Yes,Townhouses
2023-03-10 00:55:00,343484,78527,cat002,89233,2754,6,No,Apartments
2023-03-10 00:56:00,301171,69632,cat004,57894,963,5,No,Villas
2023-03-10 00:57:00,133059,39252,cat002,54259,2066,10,No,Commercial
2023-03-10 00:58:00,599118,76667,cat001,35829,5716,1,No,Villas
2023-03-10 00:59:00,927991,85310,cat004,7521,1497,3,No,Commercial
2023-03-10 01:00:00,821066,24626,cat003,54417,6651,7,No,Townhouses
2023-03-10 01:01:00,106511,41972,cat001,24174,9111,7,No,Commercial
2023-03-10 01:02:00,880595,53150,cat003,99586,7164,6,Yes,Commercial
2023-03-10 01:03:00,808404,68135,cat002,3683,7173,5,Yes,Commercial
2023-03-10 01:04:00,835299,10649,cat002,23163,2782,3,Yes,Commercial
2023-03-10 01:05:00,451364,15353,cat001,32204,9914,1,Yes,Apartments
2023-03-10 01:06:00,846578,83901,cat003,67407,7365,3,No,Villas
2023-03-10 01:07:00,980815,42458,cat002,72769,2545,2,Yes,Commercial
2023-03-10 01:08:00,555575,90786,cat002,28037,9252,12,Yes,Apartments
2023-03-10 01:09:00,299547,55535,cat003,78854,4035,12,Yes,Commercial
2023-03-10 01:10:00,798237,90041,cat001,48777,1062,12,Yes,Apartments
2023-03-10 01:11:00,378639,24185,cat003,88804,6906,5,Yes,Villas
2023-03-10 01:12:00,736672,28961,cat002,57532,2616,5,Yes,Apartments
2023-03-10 01:13:00,149506,96799,cat002,20419,3332,6,No,Townhouses
2023-03-10 01:14:00,875937,69132,cat004,87474,3156,10,No,Apartments
2023-03-10 01:15:00,386601,72744,cat003,41094,6071,7,No,Apartments
2023-03-10 01:16:00,616286,96213,cat002,86257,3089,6,Yes,Townhouses
2023-03-10 01:17:00,201946,45249,cat001,17872,5709,5,No,Commercial
2023-03-10 01:18:00,806821,44337,cat004,11739,5130,11,Yes,Townhouses
2023-03-10 01:19:00,131335,81669,cat003,37122,3044,5,Yes,Commercial
2023-03-10 01:20:00,214405,48199,cat001,83722,5505,3,No,Townhouses
2023-03-10 01:21:00,126323,60749,cat002,32991,4271,12,Yes,Commercial
2023-03-10 01:22:00,699378,32660,cat001,4521,4434,8,No,Villas
2023-03-10 01:23:00,328015,10635,cat001,11476,5797,10,Yes,Townhouses
2023-03-10 01:24:00,516815,48796,cat004,4432,7832,6,Yes,Apartments
2023-03-10 01:25:00,327447,62380,cat001,44500,2050,7,No,Commercial
2023-03-10 01:26:00,670280,40777,cat002,88710,2601,8,Yes,Townhouses
2023-03-10 01:27:00,339999,19882,cat003,11631,1003,10,No,Commercial
2023-03-10 01:28:00,366568,53927,cat003,90888,2345,4,No,Commercial
2023-03-10 01:29:00,193727,38565,cat003,12887,6597,1,Yes,Apartments
2023-03-10 01:30:00,135687,74089,cat003,31383,599,12,Yes,Commercial
2023-03-10 01:31:00,178588,69870,cat004,14359,1769,8,Yes,Apartments
2023-03-10 01:32:00,862628,11880,cat001,14941,3413,9,Yes,Villas
2023-03-10 01:33:00,556788,20178,cat001,88683,9112,12,No,Apartments
2023-03-10 01:34:00,855728,33354,cat003,81879,1190,6,Yes,Villas
2023-03-10 01:35:00,318647,99171,cat002,76008,4981,4,Yes,Apartments
2023-03-10 01:36:00,587807,67425,cat004,96645,4593,3,Yes,Apartments
2023-03-10 01:37:00,534010,39152,cat004,4171,1900,8,Yes,Apartments
2023-03-10 01:38:00,761585,14958,cat003,22301,7965,7,No,Apartments
2023-03-10 01:39:00,777381,75581,cat003,78454,5320,7,No,Apartments
2023-03-10 01:40:00,381371,98190,cat003,5340,7819,6,No,Apartments
2023-03-10 01:41:00,368393,68101,cat002,39377,7706,7,Yes,Apartments
2023-03-10 01:42:00,527667,77722,cat001,7252,5550,3,Yes,Apartments
2023-03-10 01:43:00,688664,57044,cat004,29645,1574,4,Yes,Villas
2023-03-10 01:44:00,746863,27875,cat001,23794,716,12,No,Commercial
2023-03-10 01:45:00,804658,99199,cat004,45480,8589,5,Yes,Villas
2023-03-10 01:46:00,594599,60963,cat002,65673,2511,9,Yes,Commercial
2023-03-10 01:47:00,923076,97328,cat002,67963,6462,3,Yes,Villas
2023-03-10 01:48:00,781660,85030,cat002,6705,8569,11,Yes,Villas
2023-03-10 01:49:00,505164,66007,cat003,47219,4581,2,No,Commercial
2023-03-10 01:50:00,954526,21067,cat002,25842,9479,9,Yes,Commercial
2023-03-10 01:51:00,665982,36526,cat003,81085,6994,3,No,Commercial
2023-03-10 01:52:00,317125,51327,cat002,69132,9737,8,Yes,Townhouses
2023-03-10 01:53:00,581206,51800,cat002,41733,6936,3,No,Townhouses
2023-03-10 01:54:00,108078,22721,cat004,56745,8484,5,No,Villas
2023-03-10 01:55:00,731354,42937,cat003,54089,1718,12,No,Townhouses
2023-03-10 01:56:00,578794,40371,cat001,48367,2415,1,No,Commercial
2023-03-10 01:57:00,750372,88021,cat004,90244,9733,6,No,Townhouses
2023-03-10 01:58:00,762889,16873,cat001,55538,7144,11,Yes,Villas
2023-03-10 01:59:00,373628,66294,cat001,8144,2765,1,No,Townhouses
2023-03-10 02:00:00,863603,39491,cat001,67808,2307,8,No,Apartments
2023-03-10 02:01:00,620851,35966,cat003,77738,3936,1,No,Villas
2023-03-10 02:02:00,519921,55161,cat004,85064,8310,4,No,Townhouses
2023-03-10 02:03:00,576555,67519,cat001,70864,1719,8,Yes,Commercial
2023-03-10 02:04:00,682512,78846,cat003,78422,3653,3,No,Townhouses
2023-03-10 02:05:00,510448,57437,cat002,98538,7927,10,No,Commercial
2023-03-10 02:06:00,984291,40197,cat002,68518,4403,6,No,Commercial
2023-03-10 02:07:00,401842,47654,cat003,14171,3203,7,No,Villas
2023-03-10 02:08:00,637848,74473,cat003,87021,8735,2,No,Townhouses
2023-03-10 02:09:00,977308,68390,cat003,87365,3987,3,Yes,Commercial
2023-03-10 02:10:00,324854,91972,cat003,92576,2096,2,Yes,Villas
2023-03-10 02:11:00,516026,25974,cat003,1039,6034,10,No,Villas
2023-03-10 02:12:00,241297,47789,cat001,82587,2551,8,Yes,Villas
2023-03-10 02:13:00,115987,76574,cat003,72752,4833,5,No,Villas
2023-03-10 02:14:00,468052,57580,cat004,45635,7934,3,No,Commercial
2023-03-10 02:15:00,892233,17965,cat003,63982,3532,4,Yes,Apartments
2023-03-10 02:16:00,251803,54974,cat003,4414,8165,3,No,Villas
2023-03-10 02:17:00,260749,37582,cat002,43668,1509,7,Yes,Commercial
2023-03-10 02:18:00,437267,92738,cat004,84686,8653,7,No,Townhouses
2023-03-10 02:19:00,449484,80091,cat001,81360,2577,3,Yes,Villas
2023-03-10 02:20:00,652269,18498,cat004,34556,5644,5,No,Townhouses
2023-03-10 02:21:00,863203,86218,cat001,25320,977,3,Yes,Commercial
2023-03-10 02:22:00,895331,44679,cat003,41136,9063,2,Yes,Commercial
2023-03-10 02:23:00,653879,93626,cat003,72671,6476,3,Yes,Villas
2023-03-10 02:24:00,371190,25337,cat003,92533,6978,3,No,Commercial
2023-03-10 02:25:00,216771,15275,cat001,96178,8602,6,Yes,Apartments
2023-03-10 02:26:00,525952,14010,cat002,15740,5611,12,No,Townhouses
2023-03-10 02:27:00,584581,38881,cat004,17401,9317,1,No,Commercial
2023-03-10 02:28:00,519460,12996,cat001,81218,2489,6,Yes,Commercial
2023-03-10 02:29:00,289978,69311,cat003,48277,3466,9,No,Villas
2023-03-10 02:30:00,240894,43335,cat002,13614,8335,5,No,Villas
2023-03-10 02:31:00,254955,67181,cat001,38426,4963,4,Yes,Villas
2023-03-10 02:32:00,111438,45010,cat004,86432,9598,11,Yes,Townhouses
2023-03-10 02:33:00,238175,11579,cat004,2022,4736,8,No,Apartments
2023-03-10 02:34:00,987685,86224,cat002,38337,7007,2,No,Apartments
2023-03-10 02:35:00,516843,70582,cat001,54693,5509,3,No,Townhouses
2023-03-10 02:36:00,267351,65600,cat001,68033,9534,4,No,Villas
2023-03-10 02:37:00,543519,53030,cat003,94183,9589,8,No,Apartments
2023-03-10 02:38:00,948383,20205,cat004,79487,5973,8,No,Townhouses
2023-03-10 02:39:00,999829,18360,cat004,91498,3624,12,No,Commercial
2023-03-10 02:40:00,734253,10815,cat002,1902,1005,3,Yes,Apartments
2023-03-10 02:41:00,280501,81387,cat001,21803,6461,12,Yes,Villas
2023-03-10 02:42:00,611670,15871,cat004,83924,1909,7,No,Villas
2023-03-10 02:43:00,239594,82478,cat001,3553,3059,5,Yes,Villas
2023-03-10 02:44:00,598023,67654,cat003,89563,2662,3,Yes,Townhouses
2023-03-10 02:45:00,271571,64136,cat002,51798,5455,12,Yes,Apartments
2023-03-10 02:46:00,559622,63654,cat003,47303,6687,11,Yes,Villas
2023-03-10 02:47:00,654423,45623,cat001,41838,5484,11,No,Apartments
2023-03-10 02:48:00,401157,73485,cat003,20403,2267,12,No,Townhouses
2023-03-10 02:49:00,632856,60084,cat002,63406,6880,3,Yes,Apartments
2023-03-10 02:50:00,818079,58468,cat002,91992,1158,3,No,Commercial
2023-03-10 02:51:00,315628,47128,cat003,39707,6065,9,Yes,Commercial
2023-03-10 02:52:00,733605,30311,cat002,66472,3840,9,No,Townhouses
2023-03-10 02:53:00,717875,24462,cat003,54868,2688,9,Yes,Commercial
2023-03-10 02:54:00,764373,11263,cat002,28186,1930,8,Yes,Apartments
2023-03-10 02:55:00,390817,98721,cat001,55927,6543,5,Yes,Villas
2023-03-10 02:56:00,937447,98453,cat001,27632,7496,6,No,Commercial
2023-03-10 02:57:00,816445,60581,cat001,2725,5159,9,Yes,Commercial
2023-03-10 02:58:00,597498,34354,cat003,72537,7091,4,No,Townhouses
2023-03-10 02:59:00,579359,31663,cat004,74690,3130,2,Yes,Commercial
2023-03-10 03:00:00,982613,10145,cat003,78993,2564,3,No,Apartments
2023-03-10 03:01:00,425062,49807,cat003,18231,585,10,Yes,Apartments
2023-03-10 03:02:00,584270,78629,cat003,71564,2147,3,No,Apartments
2023-03-10 03:03:00,639991,56500,cat004,82125,796,3,No,Villas
2023-03-10 03:04:00,106495,84229,cat001,17390,2289,2,Yes,Apartments
2023-03-10 03:05:00,672818,68912,cat001,42281,8084,10,Yes,Townhouses
2023-03-10 03:06:00,277506,86156,cat002,48933,2456,4,Yes,Townhouses
2023-03-10 03:07:00,562505,69656,cat001,35604,5866,12,No,Apartments
2023-03-10 03:08:00,607698,11365,cat004,15551,4478,10,No,Townhouses
2023-03-10 03:09:00,240497,81228,cat002,18221,2602,5,Yes,Apartments
2023-03-10 03:10:00,292548,10512,cat002,72030,692,10,Yes,Townhouses
2023-03-10 03:11:00,675509,33753,cat001,4533,8300,5,Yes,Townhouses
2023-03-10 03:12:00,875909,31165,cat002,39413,8289,9,Yes,Apartments
2023-03-10 03:13:00,806918,98060,cat002,7581,5645,9,No,Commercial
2023-03-10 03:14:00,115713,49814,cat003,3574,9763,5,No,Villas
2023-03-10 03:15:00,652368,58171,cat004,4722,1562,6,No,Townhouses
2023-03-10 03:16:00,265718,60414,cat004,23216,9617,6,Yes,Commercial
2023-03-10 03:17:00,816213,33759,cat004,76723,3408,8,Yes,Apartments
2023-03-10 03:18:00,492738,34535,cat001,82195,2659,10,Yes,Villas
2023-03-10 03:19:00,252860,69000,cat004,51906,1860,7,Yes,Apartments
2023-03-10 03:20:00,712161,67899,cat002,47880,897,7,Yes,Villas
2023-03-10 03:21:00,245276,37154,cat004,42805,8289,3,Yes,Apartments
2023-03-10 03:22:00,581585,37712,cat003,96422,9606,1,No,Commercial
2023-03-10 03:23:00,243373,46632,cat001,99634,1072,12,No,Townhouses
2023-03-10 03:24:00,680907,92303,cat001,9324,5014,5,Yes,Apartments
2023-03-10 03:25:00,551825,17854,cat004,70088,2027,6,Yes,Villas
2023-03-10 03:26:00,623847,55402,cat002,30285,7577,11,No,Townhouses
2023-03-10 03:27:00,685600,58630,cat001,10148,5118,7,No,Commercial
2023-03-10 03:28:00,226363,23138,cat004,84215,5577,8,Yes,Commercial
2023-03-10 03:29:00,292258,29483,cat003,53476,2191,5,Yes,Villas
2023-03-10 03:30:00,431255,97477,cat002,27747,4455,10,No,Apartments
2023-03-10 03:31:00,871782,39102,cat002,69084,7008,6,No,Commercial
2023-03-10 03:32:00,633601,60504,cat003,85671,5048,1,No,Townhouses
2023-03-10 03:33:00,747983,88445,cat004,86121,5907,1,Yes,Villas
2023-03-10 03:34:00,129821,99511,cat001,34323,8577,9,No,Apartments
2023-03-10 03:35:00,531368,10241,cat002,31343,9759,9,No,Townhouses
2023-03-10 03:36:00,113558,57120,cat002,28992,5634,7,No,Apartments
2023-03-10 03:37:00,716418,81119,cat004,43755,8151,7,No,Villas
2023-03-10 03:38:00,778072,84074,cat004,70516,3687,4,Yes,Apartments
2023-03-10 03:39:00,749682,27280,cat003,52341,3724,5,Yes,Apartments
2023-03-10 03:40:00,852941,27606,cat002,54031,5465,7,Yes,Villas
2023-03-10 03:41:00,392409,48424,cat004,48864,1254,5,No,Commercial
2023-03-10 03:42:00,404823,45296,cat004,53292,6808,4,No,Villas
2023-03-10 03:43:00,377110,62251,cat002,24183,1495,9,No,Villas
2023-03-10 03:44:00,600446,10348,cat004,82107,5985,3,No,Townhouses
2023-03-10 03:45:00,578652,33966,cat003,75145,9778,4,Yes,Villas
2023-03-10 03:46:00,902447,49794,cat001,65045,1328,8,No,Commercial
2023-03-10 03:47:00,675346,88906,cat004,74727,6095,1,No,Apartments
2023-03-10 03:48:00,756622,98519,cat002,71619,4142,8,No,Villas
2023-03-10 03:49:00,706765,50660,cat004,31630,4676,8,Yes,Townhouses
2023-03-10 03:50:00,162692,29649,cat002,3592,6322,1,No,Commercial
2023-03-10 03:51:00,204774,46097,cat002,39350,8517,2,Yes,Commercial
2023-03-10 03:52:00,971714,51617,cat003,28892,5387,11,No,Apartments
2023-03-10 03:53:00,951932,43268,cat003,37714,4475,10,Yes,Townhouses
2023-03-10 03:54:00,243425,33409,cat001,2659,3781,2,Yes,Apartments
2023-03-10 03:55:00,180184,55386,cat002,92490,8433,7,Yes,Apartments
2023-03-10 03:56:00,697871,48134,cat002,57112,3353,6,Yes,Apartments
2023-03-10 03:57:00,509889,25588,cat002,80122,7138,6,No,Townhouses
2023-03-10 03:58:00,808382,56884,cat003,33605,2804,1,Yes,Villas
2023-03-10 03:59:00,283819,29576,cat001,34650,5178,2,No,Commercial
2023-03-10 04:00:00,672352,69764,cat001,53308,3420,4,No,Apartments
2023-03-10 04:01:00,907086,46574,cat001,19518,1022,5,No,Villas
2023-03-10 04:02:00,832380,28119,cat003,35086,6169,12,Yes,Commercial
2023-03-10 04:03:00,621280,18366,cat003,11140,1488,6,No,Townhouses
2023-03-10 04:04:00,677152,52579,cat001,31788,1126,3,Yes,Apartments
2023-03-10 04:05:00,741785,79240,cat001,24943,6182,12,Yes,Townhouses
2023-03-10 04:06:00,419170,46910,cat001,20483,6339,6,Yes,Villas
2023-03-10 04:07:00,962477,19931,cat003,13593,5676,4,No,Villas
2023-03-10 04:08:00,212821,55407,cat002,56752,712,11,No,Villas
2023-03-10 04:09:00,995881,95045,cat002,55693,6403,9,No,Villas
2023-03-10 04:10:00,874978,38461,cat002,62342,3038,12,Yes,Apartments
2023-03-10 04:11:00,668191,72882,cat002,85739,6792,5,Yes,Townhouses
2023-03-10 04:12:00,795601,14151,cat004,48753,6103,7,No,Apartments
2023-03-10 04:13:00,664835,83479,cat003,26686,1161,8,No,Apartments
2023-03-10 04:14:00,739834,23193,cat001,87169,4580,4,No,Townhouses
2023-03-10 04:15:00,434576,38231,cat002,51807,9892,10,No,Townhouses
2023-03-10 04:16:00,379667,78466,cat002,28407,7598,7,Yes,Commercial
2023-03-10 04:17:00,255299,96187,cat003,49206,5453,1,No,Commercial
2023-03-10 04:18:00,646542,65199,cat002,89526,6569,11,Yes,Townhouses
2023-03-10 04:19:00,469674,72223,cat001,78069,7262,5,No,Apartments
2023-03-10 04:20:00,520738,58544,cat002,44860,9235,10,Yes,Apartments
2023-03-10 04:21:00,426615,99753,cat002,24952,3051,1,No,Apartments
2023-03-10 04:22:00,206662,65156,cat002,92343,5751,5,Yes,Apartments
2023-03-10 04:23:00,762537,47845,cat001,69234,6058,6,No,Townhouses
2023-03-10 04:24:00,257657,57509,cat003,10099,2890,1,Yes,Villas
2023-03-10 04:25:00,651474,12465,cat001,26400,3912,8,No,Villas
2023-03-10 04:26:00,462419,14140,cat003,92477,6265,7,Yes,Apartments
2023-03-10 04:27:00,305127,42915,cat001,87791,5266,6,Yes,Villas
2023-03-10 04:28:00,400078,87047,cat003,2126,9337,6,Yes,Townhouses
2023-03-10 04:29:00,480428,90847,cat004,91853,9671,10,No,Commercial
2023-03-10 04:30:00,375833,90144,cat004,13521,6398,3,Yes,Commercial
2023-03-10 04:31:00,379348,41414,cat003,39485,1160,3,Yes,Villas
2023-03-10 04:32:00,898516,24554,cat001,87360,5937,9,No,Villas
2023-03-10 04:33:00,284718,93278,cat001,58039,8663,2,Yes,Villas
2023-03-10 04:34:00,653396,25723,cat004,69294,4864,4,No,Villas
2023-03-10 04:35:00,853620,33565,cat001,90920,2782,12,Yes,Commercial
2023-03-10 04:36:00,406296,74527,cat002,96790,6140,4,Yes,Townhouses
2023-03-10 04:37:00,831945,60252,cat004,75506,8506,2,No,Apartments
2023-03-10 04:38:00,997820,31944,cat004,87834,2293,1,No,Villas
2023-03-10 04:39:00,124308,70741,cat002,71039,9370,11,Yes,Apartments
2023-03-10 04:40:00,588494,91789,cat002,83748,9355,1,No,Townhouses
2023-03-10 04:41:00,119162,76848,cat003,20849,911,11,Yes,Commercial
2023-03-10 04:42:00,377277,34091,cat002,15703,3919,11,Yes,Villas
2023-03-10 04:43:00,135450,73499,cat001,66842,6569,7,Yes,Apartments
2023-03-10 04:44:00,325805,25666,cat002,80957,7821,8,Yes,Commercial
2023-03-10 04:45:00,821384,76187,cat003,33034,2338,8,Yes,Commercial
2023-03-10 04:46:00,716188,13458,cat001,23866,1574,5,Yes,Commercial
2023-03-10 04:47:00,295064,76758,cat004,2498,7934,2,Yes,Apartments
2023-03-10 04:48:00,803566,34058,cat002,33355,3228,6,No,Apartments
2023-03-10 04:49:00,350605,11100,cat001,92235,757,8,Yes,Villas
2023-03-10 04:50:00,289806,68319,cat002,38730,3820,3,No,Commercial
2023-03-10 04:51:00,166874,48768,cat004,74363,6847,10,No,Apartments
2023-03-10 04:52:00,789261,98763,cat003,44759,5399,5,Yes,Townhouses
2023-03-10 04:53:00,733705,31116,cat001,6793,2283,2,Yes,Apartments
2023-03-10 04:54:00,818399,81455,cat001,44652,9245,2,No,Apartments
2023-03-10 04:55:00,727243,86359,cat004,87982,8051,8,Yes,Villas
2023-03-10 04:56:00,949907,51086,cat002,91543,4799,6,Yes,Apartments
2023-03-10 04:57:00,886189,98282,cat003,73818,5918,10,Yes,Commercial
2023-03-10 04:58:00,208952,16624,cat001,56245,991,8,No,Commercial
2023-03-10 04:59:00,103162,91622,cat002,68449,7415,9,Yes,Apartments
2023-03-10 05:00:00,149390,42582,cat003,69079,5700,3,Yes,Apartments
2023-03-10 05:01:00,844747,66934,cat001,54604,5240,9,No,Apartments
2023-03-10 05:02:00,762770,85548,cat001,97520,1581,4,No,Townhouses
2023-03-10 05:03:00,107120,89810,cat002,85008,9153,1,Yes,Townhouses
2023-03-10 05:04:00,782062,34444,cat003,24163,2420,6,No,Apartments
2023-03-10 05:05:00,901242,19329,cat003,25845,6498,9,Yes,Townhouses
2023-03-10 05:06:00,948201,73523,cat001,85693,9958,4,No,Commercial
2023-03-10 05:07:00,819357,15304,cat003,42492,5439,4,No,Villas
2023-03-10 05:08:00,968077,19255,cat004,77528,1582,10,Yes,Townhouses
2023-03-10 05:09:00,149928,42834,cat002,74443,6280,4,Yes,Villas
2023-03-10 05:10:00,146780,66645,cat001,78972,5676,11,Yes,Commercial
2023-03-10 05:11:00,185698,62673,cat004,8997,7487,4,No,Apartments
2023-03-10 05:12:00,596535,95744,cat004,79893,1740,9,No,Apartments
2023-03-10 05:13:00,885344,39385,cat003,11882,9577,8,No,Townhouses
2023-03-10 05:14:00,442181,46690,cat001,68675,8632,11,No,Villas
2023-03-10 05:15:00,871781,98553,cat003,27441,6856,3,Yes,Apartments
